openmlid,seed,rf_oob,rf_test,lda_oob,lda_test,pca_oob,pca_test,choice,best_choice_oob,best_choice_test,gap,imp,traintime_rf_act,traintime_lda_act,traintime_pca_act,traintime_rf_max,traintime_lda_max,traintime_pca_max,trees_rf,trees_lda,trees_pca,selfopt_oob,selfopt_test,gap_oob,gap_test,imp_oob,imp_test,traintime_total_act,traintime_total_max,time_compression,tree_compression
11,5,0.837,0.8393,0.9032,0.8978,0.9108,0.8855,lda,pca,lda,0.0,0.058,1.5640999999999996,5.4293999999999984,10.819199999999995,3.2415999999999987,5.4293999999999984,10.819199999999995,48,100,100,0.9032,0.8978,0.007600000000000051,0.0,0.06620000000000004,0.058499999999999996,17.812699999999992,19.490199999999994,0.9139311038367999,0.8266666666666667
11,6,0.8599,0.8577,0.8854,0.8974,0.8726,0.8876,lda,lda,lda,0.0,0.04,1.3414,3.540700000000001,5.269800000000001,3.5717999999999988,5.626900000000001,12.176700000000006,41,62,42,0.8854,0.8974,0.0,0.0,0.025499999999999967,0.03969999999999996,10.151900000000001,21.375400000000006,0.4749338024083759,0.48333333333333334
11,7,0.8879,0.8539,0.9236,0.8881,0.9236,0.8778,pca,lda,lda,0.010299999999999976,0.024,1.2466,3.0683999999999987,6.0209,3.4870999999999994,5.2086999999999986,10.376600000000003,36,59,58,0.9236,0.8778,0.0,0.010299999999999976,0.035699999999999954,0.023900000000000032,10.335899999999999,19.072400000000002,0.5419296994610011,0.51
11,8,0.8153,0.8632,0.8357,0.8919,0.8612,0.9004,lda,pca,pca,0.008499999999999952,0.029,1.5808,2.9367,5.548700000000002,3.3791,4.630000000000001,9.557600000000004,51,63,58,0.8357,0.8919,0.025499999999999967,0.008499999999999952,0.020399999999999974,0.02870000000000006,10.066200000000002,17.566700000000004,0.5730273756596287,0.5733333333333334
11,9,0.8497,0.8624,0.907,0.8932,0.8981,0.9098,pca,lda,pca,0.0,0.047,1.4944999999999995,2.1563,5.871599999999997,3.3632999999999997,4.9522,11.263799999999994,45,43,55,0.8981,0.9098,0.008900000000000019,0.0,0.0484,0.0474,9.522399999999998,19.579299999999996,0.4863503802485277,0.4766666666666667
11,10,0.823,0.8496,0.9083,0.8928,0.9108,0.8889,pca,pca,lda,0.0039000000000000146,0.039,2.0757000000000003,2.0980000000000003,5.705400000000003,3.9044,6.268399999999999,12.740800000000005,51,33,45,0.9108,0.8889,0.0,0.0039000000000000146,0.0878000000000001,0.0393,9.879100000000003,22.913600000000002,0.43114569513302153,0.43
11,11,0.8599,0.8615,0.9045,0.8932,0.9032,0.8864,lda,lda,lda,0.0,0.032,1.6477,2.4188,4.9868000000000015,3.5477,5.0649000000000015,11.633200000000002,42,49,43,0.9045,0.8932,0.0,0.0,0.04459999999999997,0.03169999999999995,9.0533,20.245800000000003,0.44716928943287,0.44666666666666666
11,12,0.8599,0.8449,0.9172,0.8765,0.9185,0.8825,pca,pca,pca,0.0,0.038,2.3421,3.8817,7.3344,4.218399999999999,6.6434000000000015,12.969199999999994,56,57,57,0.9185,0.8825,0.0,0.0,0.058599999999999985,0.03759999999999997,13.5582,23.830999999999996,0.5689312240359197,0.5666666666666667
11,13,0.8573,0.8675,0.879,0.9073,0.8815,0.9047,pca,pca,lda,0.0026000000000000467,0.037,0.8417000000000001,2.7083000000000004,6.617000000000001,3.2661,4.6474,9.3597,24,59,71,0.8815,0.9047,0.0,0.0026000000000000467,0.0242,0.0371999999999999,10.167000000000002,17.2732,0.5885996804297989,0.5133333333333333
11,14,0.8522,0.8539,0.8867,0.8923,0.8675,0.8979,pca,lda,pca,0.0,0.044,1.1348999999999998,1.9797,6.290699999999998,3.2299999999999986,4.711600000000002,9.851399999999996,35,42,64,0.8675,0.8979,0.019199999999999995,0.0,0.015300000000000091,0.04400000000000004,9.405299999999999,17.792999999999996,0.5285955150902041,0.47
11,15,0.8408,0.8632,0.8854,0.9038,0.8917,0.8992,lda,pca,lda,0.0,0.041,1.9837000000000005,3.0349,5.002000000000002,3.980100000000002,6.066300000000001,11.912799999999995,49,51,42,0.8854,0.9038,0.006300000000000083,0.0,0.04459999999999997,0.04060000000000008,10.020600000000002,21.959199999999996,0.4563280993843129,0.47333333333333333
11,16,0.9045,0.85,0.9045,0.8932,0.9108,0.8919,lda,pca,lda,0.0,0.043,0.9651,4.669699999999999,8.3,3.9004000000000008,5.767299999999999,11.702800000000002,24,79,70,0.9045,0.8932,0.006300000000000083,0.0,0.0,0.043200000000000016,13.9348,21.3705,0.6520577431506047,0.5766666666666667
