openmlid,seed,rf_oob,rf_test,lda_oob,lda_test,pca_oob,pca_test,choice,best_choice_oob,best_choice_test,gap,imp,traintime_rf_act,traintime_lda_act,traintime_pca_act,traintime_rf_max,traintime_lda_max,traintime_pca_max,trees_rf,trees_lda,trees_pca,selfopt_oob,selfopt_test,gap_oob,gap_test,imp_oob,imp_test,traintime_total_act,traintime_total_max,time_compression,tree_compression
201,19,0.8328,0.8404,0.8324,0.8425,0.8205,0.8309,rf,rf,lda,0.0020999999999999908,0.0,75.8624,57.06589999999999,525.2552,215.3055,213.57830000000004,1472.9509999999993,35,28,36,0.8328,0.8404,0.0,0.0020999999999999908,0.0,0.0,658.1834999999999,1901.8347999999994,0.3460781662003451,0.33
299,0,0.7778,0.7133,0.86,0.8155,0.86,0.8229,lda,lda,pca,0.007399999999999962,0.102,6.070499999999999,6.0229,20.0641,12.298499999999995,9.1019,50.32840000000001,49,66,41,0.86,0.8155,0.0,0.007399999999999962,0.08219999999999994,0.10219999999999996,32.1575,71.7288,0.44832061877516416,0.52
299,1,0.7422,0.7237,0.8333,0.8392,0.8111,0.8348,lda,lda,lda,0.0,0.115,7.001,6.069400000000001,28.292500000000004,12.506999999999998,9.0707,50.71820000000001,56,67,56,0.8333,0.8392,0.0,0.0,0.09110000000000007,0.11549999999999994,41.3629,72.29590000000002,0.5721334128214739,0.5966666666666667
299,2,0.7511,0.7392,0.8311,0.8259,0.8556,0.86,pca,pca,pca,0.0,0.121,7.6236000000000015,5.0558,36.4074,13.055599999999995,9.647600000000002,53.27650000000003,59,53,68,0.8556,0.86,0.0,0.0,0.10450000000000004,0.12080000000000002,49.086800000000004,75.97970000000002,0.6460515111273142,0.6
299,3,0.8067,0.7578,0.9,0.8496,0.8911,0.8459,pca,lda,lda,0.0037000000000000366,0.088,7.480299999999998,3.795300000000001,34.22319999999999,13.191199999999993,9.6336,52.6717,57,40,65,0.8911,0.8459,0.008900000000000019,0.0037000000000000366,0.08440000000000003,0.08809999999999996,45.49879999999999,75.4965,0.6026610505122753,0.54
299,4,0.7489,0.7637,0.8778,0.8296,0.8444,0.8296,lda,lda,lda,0.0,0.066,6.9046,9.634600000000006,33.1786,14.571900000000005,11.095900000000006,60.04120000000001,48,87,55,0.8778,0.8296,0.0,0.0,0.12890000000000001,0.06589999999999996,49.71780000000001,85.70900000000002,0.5800767714009031,0.6333333333333333
299,5,0.6956,0.7578,0.8444,0.8422,0.8444,0.8541,pca,lda,pca,0.0,0.096,7.233599999999997,3.5757,18.570300000000003,15.3944,10.1134,57.49930000000001,47,35,34,0.8444,0.8541,0.0,0.0,0.14880000000000004,0.09629999999999994,29.3796,83.00710000000001,0.35394080747309564,0.38666666666666666
299,6,0.72,0.7333,0.8778,0.8281,0.8466,0.8563,pca,lda,pca,0.0,0.123,11.7027,3.4113000000000007,48.02990000000001,12.1882,9.074299999999996,50.05900000000001,96,38,96,0.8466,0.8563,0.031200000000000006,0.0,0.12660000000000005,0.123,63.143900000000016,71.32150000000001,0.8853417272491465,0.7666666666666667
299,7,0.7867,0.734,0.8778,0.8274,0.9,0.8244,lda,pca,lda,0.0,0.093,6.227700000000001,6.243399999999998,34.2389,12.630700000000004,9.4199,51.79010000000001,49,66,66,0.8778,0.8274,0.022199999999999998,0.0,0.09110000000000007,0.09340000000000004,46.71,73.84070000000001,0.6325779685187165,0.6033333333333334
299,8,0.8022,0.7437,0.9,0.7956,0.8889,0.7896,pca,lda,lda,0.006000000000000005,0.046,6.687199999999998,3.9702000000000006,19.7376,12.6886,9.458900000000003,55.9336,53,42,38,0.8889,0.7896,0.011099999999999999,0.006000000000000005,0.0867,0.04589999999999994,30.395,78.08109999999999,0.3892747412626103,0.44333333333333336
299,9,0.7377,0.7504,0.8355,0.8652,0.8333,0.8451,lda,lda,lda,0.0,0.115,5.382999999999997,5.8997,35.1426,12.1545,8.901600000000002,49.9787,44,66,70,0.8355,0.8652,0.0,0.0,0.0978,0.11480000000000001,46.4253,71.0348,0.6535571297448574,0.6
299,10,0.6,0.7845,0.8133,0.8571,0.78,0.8229,lda,lda,lda,0.0,0.073,6.5222,6.150900000000001,22.7179,12.241599999999998,9.064500000000004,51.4553,53,68,44,0.8133,0.8571,0.0,0.0,0.21330000000000005,0.0726,35.391000000000005,72.76140000000001,0.4863980077348704,0.55
299,11,0.7822,0.7414,0.8333,0.8178,0.8266,0.8392,pca,lda,pca,0.0,0.098,5.422000000000001,6.7915,46.41969999999999,14.970899999999995,11.2148,62.27659999999998,37,60,74,0.8266,0.8392,0.006700000000000039,0.0,0.044399999999999995,0.0978,58.63319999999999,88.46229999999997,0.6628043810753282,0.57
299,12,0.7355,0.7511,0.7889,0.8296,0.8711,0.8534,pca,pca,pca,0.0,0.102,11.4213,8.2007,47.2955,13.2336,9.2961,52.1175,87,87,92,0.8711,0.8534,0.0,0.0,0.13559999999999994,0.10230000000000006,66.91749999999999,74.6472,0.8964502352399017,0.8866666666666667
299,13,0.8578,0.7474,0.8956,0.8185,0.8889,0.8148,pca,lda,lda,0.0037000000000000366,0.067,7.7467,5.032400000000001,37.389100000000006,12.823799999999993,9.0895,49.91150000000002,62,55,75,0.8889,0.8148,0.006699999999999928,0.0037000000000000366,0.031100000000000017,0.06740000000000002,50.168200000000006,71.82480000000001,0.6984801906862254,0.64
299,14,0.7111,0.734,0.8734,0.8222,0.8556,0.837,pca,lda,pca,0.0,0.103,8.236,9.2983,50.07270000000002,12.0235,9.2983,50.07270000000002,69,100,100,0.8556,0.837,0.017799999999999927,0.0,0.14450000000000007,0.10299999999999998,67.60700000000003,71.39450000000002,0.9469496950045172,0.8966666666666666
299,15,0.7578,0.76,0.8333,0.8459,0.7911,0.8593,pca,lda,pca,0.0,0.099,8.364099999999999,5.5337000000000005,29.42720000000001,12.145599999999998,8.873700000000003,51.82380000000001,69,62,57,0.7911,0.8593,0.042200000000000015,0.0,0.033299999999999996,0.09929999999999994,43.32500000000001,72.84310000000002,0.5947715020365689,0.6266666666666667
299,16,0.7756,0.7104,0.88,0.8148,0.88,0.8481,pca,lda,pca,0.0,0.138,4.750799999999999,2.9316,39.7617,12.280699999999998,8.921700000000003,50.5178,39,33,79,0.88,0.8481,0.0,0.0,0.10440000000000005,0.13769999999999993,47.4441,71.7202,0.6615165601880642,0.5033333333333333
299,17,0.7244,0.7911,0.7623,0.8407,0.7778,0.8504,pca,pca,pca,0.0,0.059,8.813200000000002,4.867699999999998,36.5699,12.740400000000005,9.819299999999997,52.95440000000001,69,51,69,0.7778,0.8504,0.0,0.0,0.0534,0.05930000000000002,50.2508,75.51410000000001,0.6654492339841167,0.63
299,18,0.7333,0.7007,0.8867,0.8059,0.8667,0.8289,pca,lda,pca,0.0,0.128,9.508599999999998,9.4358,54.0771,13.382599999999995,9.4358,54.0771,70,100,100,0.8667,0.8289,0.020000000000000018,0.0,0.13340000000000007,0.12819999999999998,73.0215,76.8955,0.9496199387480412,0.9
299,19,0.8044,0.7244,0.8511,0.8281,0.8667,0.803,lda,pca,lda,0.0,0.104,6.3020000000000005,6.030199999999999,23.15700000000001,13.971799999999998,10.214600000000004,59.4496,49,59,39,0.8511,0.8281,0.015600000000000058,0.0,0.046699999999999964,0.1036999999999999,35.48920000000001,83.636,0.42432923621407065,0.49
336,0,0.791,0.832,0.806,0.83,0.812,0.83,pca,pca,rf,0.0020000000000000018,-0.002,0.7534000000000001,0.7038999999999999,3.9036,2.1847000000000008,1.881,7.1236000000000015,38,33,54,0.812,0.83,0.0,0.0020000000000000018,0.02100000000000002,-0.0020000000000000018,5.3609,11.189300000000003,0.47910950640343886,0.4166666666666667
336,1,0.806,0.823,0.8209,0.809,0.8209,0.828,rf,lda,pca,0.0050000000000000044,0.0,0.9351,0.3868,1.7813,2.4724999999999997,1.9874,7.166899999999999,39,18,26,0.806,0.823,0.014899999999999913,0.0050000000000000044,0.0,0.0,3.1032,11.6268,0.2669006089379709,0.27666666666666667
336,2,0.8358,0.838,0.8209,0.828,0.8358,0.815,pca,rf,rf,0.02300000000000002,-0.023,0.4208,0.8882000000000001,3.242,2.080000000000001,2.0986000000000007,7.5508000000000015,19,44,43,0.8358,0.815,0.0,0.02300000000000002,0.0,-0.02300000000000002,4.551,11.729400000000002,0.38799938615785967,0.35333333333333333
336,3,0.809,0.825,0.8507,0.812,0.8507,0.834,rf,lda,pca,0.009000000000000008,0.0,0.8025000000000001,0.4944,1.8282,2.5135000000000005,2.5598999999999994,7.627799999999998,31,20,25,0.809,0.825,0.04169999999999996,0.009000000000000008,0.0,0.0,3.1251,12.701199999999996,0.24604761754794832,0.25333333333333335
336,4,0.8447,0.81,0.8687,0.807,0.8806,0.826,lda,pca,pca,0.018999999999999906,-0.003,0.4170999999999999,0.7445999999999999,1.6037000000000003,2.0942000000000003,1.9769,6.462999999999999,21,36,24,0.8687,0.807,0.011900000000000022,0.018999999999999906,0.02400000000000002,-0.0030000000000000027,2.7654,10.534099999999999,0.26251886729763346,0.27
336,5,0.8179,0.822,0.806,0.836,0.8477,0.825,lda,pca,lda,0.0,0.014,0.4403000000000001,0.3982,1.2228,2.0035000000000003,1.8676999999999992,5.876900000000001,22,21,22,0.806,0.836,0.04169999999999996,0.0,-0.01189999999999991,0.014000000000000012,2.0613,9.7481,0.21145659154091567,0.21666666666666667
336,6,0.7164,0.853,0.7313,0.833,0.7642,0.84,rf,pca,rf,0.0,0.0,0.8775999999999999,0.4987,2.5657,2.0507999999999997,1.9735000000000007,5.878700000000001,43,21,43,0.7164,0.853,0.047799999999999954,0.0,0.0,0.0,3.942,9.903000000000002,0.39806119357770364,0.3566666666666667
336,7,0.8836,0.817,0.8746,0.832,0.8657,0.813,rf,rf,lda,0.015000000000000013,0.0,0.4794,0.4904,1.6644999999999996,2.0490999999999997,2.0430000000000006,6.426499999999997,22,19,25,0.8836,0.817,0.0,0.015000000000000013,0.0,0.0,2.6342999999999996,10.518599999999998,0.2504420740402715,0.22
336,8,0.806,0.845,0.806,0.835,0.791,0.835,lda,rf,rf,0.010000000000000009,-0.01,0.7902000000000001,0.4384,2.229400000000001,1.8368,1.7808999999999997,5.325100000000001,42,27,43,0.806,0.835,0.0,0.010000000000000009,0.0,-0.010000000000000009,3.458000000000001,8.9428,0.3866797870912914,0.37333333333333335
336,9,0.791,0.854,0.791,0.83,0.803,0.844,rf,pca,rf,0.0,0.0,0.4280000000000001,0.4578000000000001,1.1076,1.8681,1.6994000000000002,5.253599999999998,23,26,22,0.791,0.854,0.01200000000000001,0.0,0.0,0.0,1.9934,8.821099999999998,0.2259808867374818,0.23666666666666666
336,10,0.8657,0.803,0.8717,0.794,0.8657,0.807,pca,lda,pca,0.0,0.004,1.4583,0.5445999999999999,3.7991000000000006,2.4005,2.1659,6.757200000000003,56,23,56,0.8657,0.807,0.006000000000000005,0.0,0.0,0.0040000000000000036,5.8020000000000005,11.323600000000003,0.512381221519658,0.45
336,11,0.791,0.839,0.791,0.837,0.8209,0.835,rf,pca,rf,0.0,0.0,1.5703999999999996,1.6268000000000002,1.8777,1.9968999999999997,1.981800000000001,5.4773999999999985,79,80,33,0.791,0.839,0.029899999999999927,0.0,0.0,0.0,5.0748999999999995,9.4561,0.5366800266494643,0.64
336,12,0.8358,0.806,0.8358,0.811,0.8507,0.825,rf,pca,pca,0.018999999999999906,0.0,0.6889,0.5422,1.7240000000000002,2.5065999999999993,2.1413999999999995,7.3525,25,21,24,0.8358,0.806,0.014900000000000024,0.018999999999999906,0.0,0.0,2.9551000000000003,12.000499999999999,0.2462480729969585,0.23333333333333334
336,13,0.8358,0.84,0.8657,0.83,0.8507,0.819,lda,lda,rf,0.010000000000000009,-0.01,0.6506,0.7556999999999996,1.4800000000000002,2.4236999999999984,2.1992999999999987,6.994500000000001,26,31,22,0.8657,0.83,0.0,0.010000000000000009,0.029900000000000038,-0.010000000000000009,2.8862999999999994,11.6175,0.24844415752098123,0.2633333333333333
336,14,0.8507,0.815,0.8507,0.81,0.8507,0.838,lda,rf,pca,0.027999999999999914,-0.005,0.6314,0.6131999999999999,1.5380999999999998,2.2002,2.126700000000001,6.6526,28,24,23,0.8507,0.81,0.0,0.027999999999999914,0.0,-0.004999999999999893,2.7826999999999993,10.979500000000002,0.2534450566965708,0.25
336,15,0.8955,0.794,0.9104,0.803,0.9254,0.802,lda,pca,lda,0.0,0.009,0.7068000000000002,0.9015999999999998,2.7824,2.2598000000000007,2.186699999999999,6.947199999999999,30,40,39,0.9104,0.803,0.015000000000000013,0.0,0.014900000000000024,0.009000000000000008,4.3908000000000005,11.393699999999999,0.3853708628452567,0.36333333333333334
336,16,0.8358,0.821,0.8239,0.808,0.8358,0.825,pca,rf,pca,0.0,0.004,0.665,0.6128000000000001,1.6949000000000003,2.4495999999999998,2.3945000000000007,7.1985,27,25,23,0.8358,0.825,0.0,0.0,0.0,0.0040000000000000036,2.9727000000000006,12.0426,0.24684868716057998,0.25
336,17,0.8597,0.798,0.806,0.805,0.8477,0.805,pca,rf,lda,0.0,0.007,0.6862,0.642,2.3833,2.1663,2.0087,6.462100000000001,33,30,38,0.8477,0.805,0.01200000000000001,0.0,-0.01200000000000001,0.007000000000000006,3.7115,10.637100000000002,0.34892028842447653,0.33666666666666667
336,18,0.8657,0.813,0.8657,0.8,0.8687,0.815,pca,pca,pca,0.0,0.002,0.7785,0.5898000000000001,1.7801000000000002,2.133300000000001,2.0478,6.4681000000000015,36,26,26,0.8687,0.815,0.0,0.0,0.0030000000000000027,0.0020000000000000018,3.1484000000000005,10.649200000000002,0.29564662134244823,0.29333333333333333
336,19,0.8358,0.836,0.8358,0.843,0.8358,0.835,rf,rf,lda,0.007000000000000006,0.0,0.7498999999999998,0.5757000000000001,1.4513999999999998,2.1031999999999993,1.9894000000000007,6.3301,34,29,23,0.8358,0.836,0.0,0.007000000000000006,0.0,0.0,2.7769999999999997,10.422699999999999,0.26643767929615164,0.2866666666666667
346,0,0.4615,0.4595,0.3846,0.2486,0.3077,0.2811,rf,rf,rf,0.0,0.0,0.15369999999999998,0.13699999999999996,0.5015,0.5837000000000001,0.8919,2.0465,25,15,22,0.4615,0.4595,0.0,0.0,0.0,0.0,0.7921999999999999,3.5221,0.22492263138468524,0.20666666666666667
346,1,0.5385,0.4162,0.4461,0.2973,0.5385,0.2811,pca,rf,rf,0.1351,-0.135,0.0892,0.17180000000000006,0.6164000000000001,0.5537000000000003,0.8220000000000001,2.2181,15,19,27,0.5385,0.2811,0.0,0.1351,0.0,-0.1351,0.8774000000000002,3.5938000000000008,0.24414269018865825,0.20333333333333334
346,2,0.2769,0.4432,0.3077,0.4541,0.3077,0.3676,lda,lda,lda,0.0,0.011,0.09,0.23390000000000005,0.2521,0.6276999999999999,0.9451000000000004,1.7561000000000004,15,19,15,0.3077,0.4541,0.0,0.0,0.030799999999999994,0.01090000000000002,0.5760000000000001,3.328900000000001,0.17303013007299706,0.16333333333333333
346,3,0.4307,0.3351,0.2308,0.373,0.3231,0.3406,pca,rf,lda,0.032399999999999984,0.006,0.0951,0.13740000000000002,0.3419999999999999,0.5589,0.8630000000000001,1.9048,17,15,17,0.3231,0.3406,0.10760000000000003,0.032399999999999984,-0.10760000000000003,0.005500000000000005,0.5745,3.3266999999999998,0.1726936603841645,0.16333333333333333
346,4,0.5385,0.3514,0.2769,0.3676,0.3846,0.2,lda,rf,lda,0.0,0.016,0.0938,0.2699,0.3197,0.5721000000000002,0.9698000000000002,1.8421,15,15,15,0.2769,0.3676,0.2616,0.0,-0.2616,0.016199999999999992,0.6834,3.3840000000000003,0.20195035460992905,0.15
346,5,0.5385,0.3514,0.6,0.3027,0.3846,0.3514,rf,lda,rf,0.0,0.0,0.2087,0.1491,0.35640000000000005,0.5978999999999999,0.9487,2.0880999999999994,33,15,15,0.5385,0.3514,0.0615,0.0,0.0,0.0,0.7142000000000001,3.634699999999999,0.19649489641510998,0.21
346,6,0.4154,0.5405,0.4615,0.4054,0.4461,0.4324,rf,lda,rf,0.0,0.0,0.07289999999999999,0.1295,0.27580000000000005,0.48200000000000004,0.7744999999999994,1.803500000000001,15,15,15,0.4154,0.5405,0.04610000000000003,0.0,0.0,0.0,0.47820000000000007,3.0600000000000005,0.15627450980392157,0.15
346,7,0.4615,0.3622,0.3846,0.4054,0.3077,0.4,rf,rf,lda,0.04319999999999996,0.0,0.0766,0.2517,0.2572,0.5202000000000001,0.9210000000000004,1.7472000000000008,15,15,15,0.4615,0.3622,0.0,0.04319999999999996,0.0,0.0,0.5854999999999999,3.1884000000000015,0.18363442478986314,0.15
346,8,0.2,0.5405,0.0769,0.4324,0.0769,0.5405,lda,rf,rf,0.10809999999999997,-0.108,0.0809,0.1304,0.2367,0.5074,0.7507999999999998,1.6941000000000002,15,15,15,0.0769,0.4324,0.12310000000000001,0.10809999999999997,-0.12310000000000001,-0.10809999999999997,0.44799999999999995,2.9523,0.1517460962639298,0.15
346,9,0.6154,0.4865,0.3846,0.4,0.3846,0.3892,rf,rf,rf,0.0,0.0,0.1111,0.1475,0.3146,0.6302000000000001,0.9675,2.12,17,15,15,0.6154,0.4865,0.0,0.0,0.0,0.0,0.5731999999999999,3.7177000000000002,0.1541813486833257,0.15666666666666668
346,10,0.4307,0.3784,0.3846,0.3514,0.3846,0.3243,rf,rf,rf,0.0,0.0,0.1491,0.1427,0.3508,0.5724,0.7956000000000008,1.7189999999999996,23,15,15,0.4307,0.3784,0.0,0.0,0.0,0.0,0.6426000000000001,3.0870000000000006,0.20816326530612242,0.17666666666666667
346,11,0.3846,0.373,0.2308,0.3514,0.2308,0.4108,lda,rf,pca,0.05940000000000001,-0.022,0.1093,0.1877,0.3925,0.6514000000000002,0.9958,2.2131000000000016,15,15,15,0.2308,0.3514,0.1538,0.05940000000000001,-0.1538,-0.021600000000000008,0.6895,3.860300000000002,0.17861306116104958,0.15
346,12,0.4461,0.4487,0.3385,0.3514,0.3538,0.2703,rf,rf,rf,0.0,0.0,0.1417,0.20180000000000006,0.4939,0.6679000000000002,0.8666000000000001,2.2423999999999995,22,21,21,0.4461,0.4487,0.0,0.0,0.0,0.0,0.8374,3.7769,0.2217162222987106,0.21333333333333335
346,13,0.5385,0.5405,0.4615,0.3676,0.3231,0.3676,pca,rf,rf,0.1729,-0.173,0.0991,0.2199,0.3674000000000001,0.6132999999999997,1.0239999999999998,2.1897,15,15,16,0.3231,0.3676,0.21539999999999998,0.1729,-0.21539999999999998,-0.1729,0.6864000000000001,3.827,0.1793571988502744,0.15333333333333332
346,14,0.6923,0.3676,0.5231,0.2108,0.4615,0.2162,rf,rf,rf,0.0,0.0,0.086,0.16110000000000002,0.3608,0.5670000000000001,0.9049,2.0154,15,15,15,0.6923,0.3676,0.0,0.0,0.0,0.0,0.6079,3.4873000000000003,0.17431824047257188,0.15
346,15,0.4615,0.4919,0.3846,0.2973,0.3846,0.4487,rf,rf,rf,0.0,0.0,0.14340000000000006,0.1512,0.2723,0.6055000000000003,0.8203,1.7244999999999997,21,19,16,0.4615,0.4919,0.0,0.0,0.0,0.0,0.5669000000000001,3.1502999999999997,0.1799511157667524,0.18666666666666668
346,16,0.3077,0.4595,0.3077,0.3568,0.3077,0.4324,rf,rf,rf,0.0,0.0,0.0865,0.16640000000000005,0.5513,0.5078,0.8467999999999998,1.6921,17,18,28,0.3077,0.4595,0.0,0.0,0.0,0.0,0.8042,3.0466999999999995,0.26395772475137036,0.21
346,17,0.4615,0.373,0.4307,0.3676,0.3846,0.3406,lda,rf,rf,0.005400000000000016,-0.005,0.0927,0.2189,0.3155000000000001,0.5272000000000001,0.8263999999999999,1.8215,16,26,15,0.4307,0.3676,0.030799999999999994,0.005400000000000016,-0.030799999999999994,-0.005400000000000016,0.6271000000000001,3.1751,0.19750559037510632,0.19
346,18,0.5385,0.3946,0.5077,0.2432,0.6154,0.2865,lda,pca,rf,0.1514,-0.151,0.15180000000000002,0.2584,0.5299,0.5412000000000001,0.8536000000000001,1.8684000000000005,28,28,25,0.5077,0.2432,0.1076999999999999,0.1514,-0.03079999999999994,-0.1514,0.9401,3.2632000000000008,0.28809144398136793,0.27
346,19,0.3077,0.4108,0.1538,0.3568,0.2308,0.3892,pca,rf,rf,0.021600000000000008,-0.022,0.13169999999999998,0.2141,0.3456,0.6767999999999996,1.0266000000000002,1.8152000000000004,18,15,15,0.2308,0.3892,0.07689999999999997,0.021600000000000008,-0.07689999999999997,-0.021600000000000008,0.6914,3.5186,0.1964986074006707,0.16
380,0,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.6356999999999999,0.4658000000000001,0.9540000000000001,3.6095999999999977,2.313500000000001,5.8489,17,17,16,0.75,0.6,0.0,0.0,0.0,0.0,2.0555000000000003,11.771999999999998,0.17460924226979277,0.16666666666666666
380,1,0.625,0.6444,0.625,0.6444,0.625,0.6444,rf,rf,rf,0.0,0.0,0.5469,0.3922,0.6205,2.7957999999999994,2.1442,4.990799999999998,15,13,15,0.625,0.6444,0.0,0.0,0.0,0.0,1.5596,9.930799999999998,0.1570467636041407,0.14333333333333334
380,2,0.5625,0.6667,0.5625,0.6667,0.5625,0.6667,rf,rf,rf,0.0,0.0,2.7055999999999987,1.9198,0.7355999999999999,2.7055999999999987,1.9198,4.1313,100,100,19,0.5625,0.6667,0.0,0.0,0.0,0.0,5.360999999999999,8.756699999999999,0.6122169310356641,0.73
380,3,0.8125,0.5778,0.8125,0.5778,0.8125,0.5556,rf,rf,rf,0.0,0.0,0.5299,0.3378,0.935,3.7826000000000017,2.2898,6.075900000000002,15,15,15,0.8125,0.5778,0.0,0.0,0.0,0.0,1.8027000000000002,12.148300000000003,0.1483911329157166,0.15
380,4,0.6875,0.6222,0.6875,0.6222,0.6875,0.6222,rf,rf,rf,0.0,0.0,0.4497,0.31970000000000004,0.9088,2.9526000000000012,2.1761000000000013,4.5618,15,15,21,0.6875,0.6222,0.0,0.0,0.0,0.0,1.6782000000000001,9.690500000000002,0.17317991847685876,0.17
380,5,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.5827,0.4516,0.7988999999999999,3.5430999999999986,2.3303000000000007,5.5783,15,15,15,0.75,0.6,0.0,0.0,0.0,0.0,1.8332,11.451699999999999,0.16008103600338816,0.15
380,6,0.625,0.6444,0.625,0.6444,0.625,0.6444,rf,rf,rf,0.0,0.0,0.4849000000000001,0.2758,0.6255,2.908100000000001,2.0283,4.371399999999999,15,13,15,0.625,0.6444,0.0,0.0,0.0,0.0,1.3862,9.3078,0.14892885536861558,0.14333333333333334
380,7,0.8125,0.5778,0.8125,0.5778,0.8125,0.5556,rf,rf,rf,0.0,0.0,0.5527,0.29200000000000004,0.7951,3.2733,2.1189,5.106500000000001,15,13,15,0.8125,0.5778,0.0,0.0,0.0,0.0,1.6398000000000001,10.498700000000001,0.1561907664758494,0.14333333333333334
380,8,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.418,0.3733,0.9681,2.9135000000000013,2.6382,5.931899999999996,15,15,15,0.75,0.6,0.0,0.0,0.0,0.0,1.7593999999999999,11.483599999999997,0.15320979483785574,0.15
380,9,0.6875,0.6222,0.6875,0.6222,0.6875,0.56,rf,rf,rf,0.0,0.0,0.4106,0.28590000000000004,0.6534999999999999,2.7085,1.9215,4.432699999999998,15,13,15,0.6875,0.6222,0.0,0.0,0.0,0.0,1.35,9.062699999999998,0.14896222979906654,0.14333333333333334
380,10,0.5625,0.6667,0.5625,0.6667,0.5625,0.6667,rf,rf,rf,0.0,0.0,3.1575000000000006,2.241799999999999,1.2312,3.1575000000000006,2.241799999999999,5.2844000000000015,100,100,24,0.5625,0.6667,0.0,0.0,0.0,0.0,6.6305000000000005,10.683700000000002,0.6206183251120866,0.7466666666666667
380,11,0.5625,0.6667,0.5625,0.6667,0.5625,0.6667,rf,rf,rf,0.0,0.0,0.4431,0.552,1.2009,2.7404,2.2701,5.442299999999999,15,25,23,0.5625,0.6667,0.0,0.0,0.0,0.0,2.196,10.4528,0.21008724934945663,0.21
380,12,0.3125,0.7556,0.3125,0.7556,0.3125,0.7556,rf,rf,rf,0.0,0.0,2.2846,0.29100000000000004,4.295399999999999,2.2846,1.9388999999999996,4.295399999999999,100,13,100,0.3125,0.7556,0.0,0.0,0.0,0.0,6.870999999999999,8.518899999999999,0.8065595323339868,0.71
380,13,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,3.3512000000000013,2.389899999999999,5.196600000000001,3.3512000000000013,2.389899999999999,5.8465000000000025,100,100,89,0.75,0.6,0.0,0.0,0.0,0.0,10.937700000000001,11.587600000000002,0.9439141841278608,0.9633333333333334
380,14,0.4375,0.7111,0.4375,0.7111,0.4375,0.7111,rf,rf,rf,0.0,0.0,0.4471,0.4723,0.9582000000000002,2.2876999999999987,2.1518,4.3631,15,21,22,0.4375,0.7111,0.0,0.0,0.0,0.0,1.8776000000000002,8.802599999999998,0.21330061572717157,0.19333333333333333
380,15,0.9375,0.5333,0.9375,0.5333,0.9375,0.5333,rf,rf,rf,0.0,0.0,0.5205000000000001,0.4516,0.7748999999999999,3.2197999999999998,2.5818000000000008,5.077199999999999,15,15,15,0.9375,0.5333,0.0,0.0,0.0,0.0,1.7469999999999999,10.878799999999998,0.16058756480494174,0.15
380,16,0.625,0.6444,0.625,0.6444,0.625,0.6444,rf,rf,rf,0.0,0.0,1.5014,0.3311,2.4778999999999987,3.3582000000000005,2.3251,5.354899999999996,43,13,43,0.625,0.6444,0.0,0.0,0.0,0.0,4.310399999999999,11.038199999999996,0.3904984508343752,0.33
380,17,0.75,0.6,0.75,0.6,0.75,0.6,pca,rf,rf,0.0,0.0,0.3854,0.5031,1.2533,3.1042000000000014,2.1456000000000004,4.891699999999998,13,22,25,0.75,0.6,0.0,0.0,0.0,0.0,2.1418,10.1415,0.21119163831780308,0.2
380,18,0.75,0.6,0.75,0.6,0.75,0.6,rf,rf,rf,0.0,0.0,0.4763,0.3368,0.772,2.9342,2.1287000000000003,4.814299999999999,15,13,16,0.75,0.6,0.0,0.0,0.0,0.0,1.5851,9.8772,0.16048070303324827,0.14666666666666667
380,19,0.625,0.6444,0.625,0.6444,0.625,0.6444,rf,rf,rf,0.0,0.0,0.615,0.2981,0.5982000000000001,2.9075999999999995,1.8912999999999995,4.0787,15,18,15,0.625,0.6444,0.0,0.0,0.0,0.0,1.5113,8.8776,0.17023745156348566,0.16
446,0,0.88,0.8827,1.0,0.9867,1.0,0.9987,lda,lda,pca,0.01200000000000001,0.104,0.4279000000000001,0.4321,0.4309,1.3747000000000005,1.0001000000000009,1.9910999999999992,27,34,23,1.0,0.9867,0.0,0.01200000000000001,0.12,0.10399999999999998,1.2909000000000002,4.365900000000001,0.2956778671064385,0.28
446,1,0.96,0.864,1.0,0.9973,1.0,0.9827,pca,lda,lda,0.014599999999999946,0.119,0.34719999999999995,0.4755,0.9679000000000004,1.3500000000000003,0.7703000000000005,1.5485000000000004,26,56,61,1.0,0.9827,0.0,0.014599999999999946,0.040000000000000036,0.11870000000000003,1.7906000000000004,3.668800000000001,0.4880614914958569,0.4766666666666667
446,2,0.96,0.8907,1.0,0.9933,1.0,0.98,pca,lda,lda,0.013299999999999979,0.089,0.4820000000000002,0.1215,0.6815999999999999,1.2364000000000006,0.7505999999999999,1.8372,39,18,39,1.0,0.98,0.0,0.013299999999999979,0.040000000000000036,0.08929999999999993,1.2851,3.8242000000000003,0.33604413995083937,0.32
446,3,0.944,0.8893,0.98,0.992,0.98,0.996,pca,lda,pca,0.0,0.107,0.2537,0.7843,1.646,1.2896000000000003,0.802,1.7735999999999998,20,96,96,0.98,0.996,0.0,0.0,0.03600000000000003,0.10670000000000002,2.684,3.8652000000000006,0.6944013246403807,0.7066666666666667
